,Commit,Complexity,Time,ClientName,nClients
53,396a5fc7d22e7213287bea646175f5994fc8f0f4,360.0,0,Client_841092,5
54,93d1abafebe7877e748f72a268add751fc46e319,360.0,0,Client_869044,5
55,4e20b544e42beddd5cdd14c725f899511b050c31,360.0,0,Client_702120,5
56,8775c694db0d3de38cbfd9c13e2e42ef4052ce9c,360.0,0,Client_82906,5
57,f1d6e689ec06d9bc6fb49f4b8d00a83efe554a5e,360.0,0,Client_841092,5
58,619c91735adf83f2140be72dd7ad43a701595af4,360.0,0,Client_869044,5
59,181ec11a736200cde47753ac67ab4c93c540e360,360.0,0,Client_349147,5
60,14b53cd1a88d27096619e4c1a9794ed3388b093d,360.0,0,Client_702120,5
61,314c2c4e194adfd131062ec4236b743b464e2ee1,355.0,0,Client_82906,5
62,8b09d59cd9d287359386e4bb409262e1abc0cc39,355.0,0,Client_869044,5
63,60dc1d4e96dd1efdfd71355bd8a2ffa2ff29914b,355.0,0,Client_841092,5
64,e6b10e4f2370d65e1f26dc8255385735a68844bd,355.0,0,Client_349147,5
65,4aa2f4b37bee7c3743a582793d8fe5c36c3a056e,355.0,0,Client_702120,5
66,304d6cad2d359333120558836a5bd199cd6c94cc,355.0,0,Client_869044,5
67,30768489ebb9d6570522ed995ed943e3b11db4dd,355.0,0,Client_82906,5
68,bd892ab2efe52862e717dca9562ae2c92fccc543,355.0,0,Client_841092,5
69,256580620a4055eafabc197ea39ee06050066961,355.0,0,Client_349147,5
70,ce2b6da9fb1e2cb3518f0551246e31f448a4e1d9,355.0,0,Client_702120,5
71,5a960fcf8029dd93927239976fcc4fed120bbf28,355.0,0,Client_869044,5
72,e8f4707259d194ef81fdc3009c27aeea98a4beec,355.0,0,Client_82906,5
73,a859ececb7d9909651f69ad663f323d1f80167a4,355.0,0,Client_841092,5
74,0004360efc4d1254a6a228e66bb138d57de17bf3,355.0,0,Client_349147,5
75,16ad2ff01fc0589bc66eccbd18ac632b10e87b37,355.0,0,Client_702120,5
76,1f360bb2ff20d5b3a4c0cf404d24e62ea891476f,355.0,0,Client_869044,5
77,217b22a86af8dac63b9c7b7c6f14f9d95d37cb7b,355.0,0,Client_82906,5
78,4810fc033b3518fa5dfe8ec57f1c9cbc6c82e23f,355.0,0,Client_841092,5
79,106f8d8ed3220573ace431faa1cb71ef8b2b4bf8,355.0,0,Client_349147,5
80,bb5ae4a4d49e6aafd05c3817273e3d575c5024c6,355.0,0,Client_702120,5
81,2ecb64d431b01578e30f931acfb77f5225bbf2e0,355.0,0,Client_869044,5
82,e15b1a19cc1e017935a6a8a3c46ff4fd4fecd3bf,355.0,0,Client_82906,5
83,168d1e77ac8f282953f977024040daf769a46797,350.0,0,Client_841092,5
84,526e027f0fbbbfcdb69137a329963ad0d030e8f3,350.0,0,Client_349147,5
85,6c8b080f04598a1730b28666db058e7157497985,350.0,0,Client_702120,5
86,96021ce5b8e72890ac3c94fd7c8e776401c6bfca,350.0,0,Client_869044,5
87,279c3c8b2e67631ca098e945401c20e9ded5e812,345.0,0,Client_82906,5
88,015747196636669cf022ad0c5cba4aeba675239f,345.0,0,Client_841092,5
89,a767332c3cc57ad30d082bdaa2cef5dc4276b575,345.0,0,Client_349147,5
90,394e9dd394cb8ac8d7e5e59f27f7f6dc35697b9b,345.0,0,Client_702120,5
91,d8e400023b6434aa721b1ed89a0d5d09b408ee82,345.0,0,Client_869044,5
92,52a70523f7ced72faa292194eaac75b7a1b04880,345.0,0,Client_82906,5
93,22082d26611b966ec63ca295e8e68a93f017c99c,345.0,0,Client_841092,5
94,87198d8e4d8402153c13883ae4129f2acba2e29e,345.0,0,Client_349147,5
95,4c922f4270a903346d200a9c1156aff0c1d3da58,307.0,0,Client_702120,5
96,fc969baeeab385bba9f4fb60d13b9f60cd2277f1,307.0,0,Client_869044,5
97,1670c870e07fe64b120e157b470aed75b5f90833,307.0,0,Client_82906,5
98,26c248157fc641b4f44f45f62713b7cc1af92f8b,286.0,0,Client_841092,5
99,4dd200a505debab4af8f1754729a8c0db742eaa5,307.0,0,Client_349147,5
100,3da890c9fbd0ea9663cede46acd51c962550de79,307.0,0,Client_702120,5
101,b8f2e1cfeaed186304c296d6974000804824ed83,307.0,0,Client_841092,5
102,a830515e7abcafb2bcb49da21623debd4a3b955e,307.0,0,Client_869044,5
103,df477758422abfed86151016f654bdecab6acdb1,307.0,0,Client_82906,5
104,867a68551de0294c6416460ed5d8abc395d2c745,307.0,0,Client_349147,5
105,e1b345dd5a7871895c405bfbd6a79af1659dde12,307.0,0,Client_702120,5
106,26157c6abd66b0a7f3abfb288a1147fdd600c923,307.0,0,Client_841092,5
107,ce938908d35443b2dc32dc3b41c158da95b40a57,307.0,0,Client_82906,5
108,841df6248b06cb7b787959097cff4080a333896e,307.0,0,Client_869044,5
109,cb0de3a468083286667c1cc4976569ca4db637e6,284.0,0,Client_349147,5
110,f1ea5e5ef7f89cce70882db4993f1a728e192e45,284.0,0,Client_702120,5
111,85001747cdc459976979e042b2a495462e3ef628,284.0,0,Client_841092,5
112,f610c27363362b3e676b888015a47c83bc70fc7a,307.0,0,Client_82906,5
113,3d2f87297c947d240c0daffbdee2422215108b49,307.0,0,Client_869044,5
114,5d7ad8a3005858d7259f53dc0ca8792a7c48ca51,307.0,0,Client_349147,5
115,ebae31565e063392ca21126fe4b5676b0c46c77f,305.0,0,Client_702120,5
116,002ec8ddb46913a900f783bdfdc33b5b0367b12b,284.0,0,Client_841092,5
117,fe16dc0aaffc0e83e583a37d85b2dd0b853a51f7,284.0,0,Client_869044,5
118,eac599d2dd6b6e1f8abb8ce5af2ab16228f84875,284.0,0,Client_82906,5
119,c65aa6d4527872881590c862108571a293c98295,284.0,0,Client_349147,5
120,33223d0f50c529123d8ceff807dbde34c23bbe18,284.0,0,Client_702120,5
121,8ea28083aed5adae0fc8c1af80e4978f534d5dff,284.0,0,Client_841092,5
122,f051f9f56d1d80d8de316a38cf452307a48444e0,284.0,0,Client_82906,5
123,700c6e974b76f406a72c70c65f663bc81e76da27,286.0,0,Client_869044,5
124,dae7117f090c7050378f543cb491bfa398b47342,284.0,0,Client_349147,5
125,f42a83ae381403511bbb82057b3d6de13848a347,286.0,0,Client_702120,5
126,f43912d86c585f120ae97e2e66d7e35f5e9ce2b4,289.0,0,Client_841092,5
127,dd9366275b6b25d98ddc4e4e6375a43e2dd077cf,289.0,0,Client_82906,5
128,14567f2095b66cd999c3afc2e203a9ec7f66b472,289.0,0,Client_869044,5
129,1c3586a8180949e11e63059637a5652789389d2d,289.0,0,Client_349147,5
130,abacd33cd522011d67f5100ebcf6075f4ab0c24a,289.0,0,Client_702120,5
131,92aebc955a9ac0a8fe70d20f07b755598519b3ae,289.0,0,Client_841092,5
132,8b8de154a14b3f49780316796e2c4da0e0c510bc,289.0,0,Client_82906,5
133,e2000b736cc733a950cd058917abdc47d1fa0b29,289.0,0,Client_869044,5
134,b589d03966e191c579856001626a1b5bc12a6a24,289.0,0,Client_349147,5
135,56869d480731a51c872045474d75d1fa115ba343,289.0,0,Client_702120,5
136,c098549ea40ffe504b4f1f5e386f87795978e1dc,289.0,0,Client_841092,5
137,dae8752f90f9f9dd56905dc6d6d7b785b1e20b1a,289.0,0,Client_82906,5
138,fa71f5cd79e31a20a7c1b43f68a1785c94551f30,289.0,0,Client_869044,5
139,fbd8c2674861590506a19d2320bbdfb8bc380c60,289.0,0,Client_349147,5
140,f8c14f4ae779a7572d67200111faff196f28fc34,289.0,0,Client_841092,5
141,97fc88df6356ecedefc20f482c178779a7de6697,291.0,0,Client_702120,5
142,d7bba8274274b7142858be6d4709553e96968591,292.0,0,Client_82906,5
143,74c5ad081323078ae82fd87c848ffec85f6b0091,294.0,0,Client_869044,5
144,ee459c34de3d1d5e87e7e72d1e9399f4a8b6a3b1,294.0,0,Client_349147,5
145,09bde0b3f2f4e1b02c4f9672737e9289423cfdc2,299.0,0,Client_702120,5
146,cae416696a9df8b14005ba6eeb5562cb31153315,299.0,0,Client_841092,5
147,15b106c5db3208fabd43c30c93c704fb6924c7f5,291.0,0,Client_82906,5
148,107844f9504f5c4eec302b9aa1b57540148aee8d,291.0,0,Client_869044,5
149,77c5122c7f5821238ea9973f4d3452f8059f6969,292.0,0,Client_349147,5
150,8d35f45d04276e064b08aaa2670c777a41898557,267.0,0,Client_841092,5
151,5f931ab251ce3937ddafd65ead97bae15c5e0454,294.0,0,Client_702120,5
152,a0ec1caa03cbe45c32ce514e8bafaf2987caac6c,265.0,0,Client_82906,5
153,ef356613b024873f1a9c11d7a52c6d8e4ba625d2,265.0,0,Client_349147,5
154,f97b1661e9572bdf75ff10b0006f4b4cee9fe16f,265.0,0,Client_869044,5
155,f46f99ffecd0ae313b38cf07177b030d9a7067d9,267.0,0,Client_841092,5
156,a7ddbc5368accf7ba458a221f6fb27265a23b2e8,267.0,0,Client_702120,5
157,7779d6c461be53420573b2a835a5d03619e4117c,267.0,0,Client_82906,5
158,ab09159506ff4baf8dc4bc5bd7844c2b717ad7bc,267.0,0,Client_349147,5
159,6ac568bbedb54aefffb099da22353fa7df601b36,267.0,0,Client_702120,5
160,1f0cc8c74088cb13c03bba664b5fabd6cb861af8,267.0,0,Client_841092,5
161,c65d4246787102d13bf328358e1abb28b0c9de09,267.0,0,Client_869044,5
162,1acc28d9ea2f992b284c9ea9e5c4c29b8bdb227f,267.0,0,Client_82906,5
163,7d495d7ade454df6f02593a236d1d0e51b3f9451,267.0,0,Client_702120,5
164,8900aff75974e3e392ed192b6f783455ccc68051,267.0,0,Client_349147,5
165,58a66bf012a3678dbeae63c90b480ab72b9bfbb9,267.0,0,Client_841092,5
166,1c014dba369128f575077ff8e74e057e76f9b15e,245.0,0,Client_869044,5
167,f20be2f4c350bde71d2b0b66aa73c8aedd4ea730,267.0,0,Client_702120,5
168,a8a644f75e34dc7153b3f4c21ce2374d3b754dff,267.0,0,Client_82906,5
169,e3e551db6d6494fcfcbc139dd0664f8ccf3cf399,267.0,0,Client_841092,5
170,5503f52da910734e4b7a20f01c935450a82d7c55,267.0,0,Client_349147,5
171,9f9aa63df1f494140230bd3c87fe28f13138a477,274.0,0,Client_869044,5
172,febd53fb1ae07132fdc21f2696c4acca58b4bd5a,274.0,0,Client_702120,5
173,89b316a9152d2aec209b3bcdc8e3d8d4a92a02e9,274.0,0,Client_82906,5
174,8178e066df40ef2e99789fef14fa8956799faaf9,274.0,0,Client_841092,5
175,a5bf4b2c3e62bdfeb2c59011c93fe3b579516242,274.0,0,Client_349147,5
176,f129c87812f12979f490da169f10efd14b1bca6f,274.0,0,Client_869044,5
177,736ae689dea9eea4e67be6ed26d943a6d3e4bb82,274.0,0,Client_82906,5
178,6f7ca67fa3a6a0b3fc2f5aabf7ecafbb02b80965,274.0,0,Client_702120,5
179,5757deac9c5c033f43cac04bb1e3b7f644415154,274.0,0,Client_841092,5
180,17d58ac7ecdad7570d9f94b946b51889a1a75447,274.0,0,Client_349147,5
181,25c110a5845a84a7573fd9f5adbfc89c2b019d4d,245.0,0,Client_869044,5
182,31909ffb7592083210106cf84d47473861b7f245,245.0,0,Client_82906,5
183,0ca5386a23597dc5b03173e33449f672160136c0,245.0,0,Client_702120,5
184,632906bc3828ad0223687977d21a0a42ff0b4023,245.0,0,Client_841092,5
185,b08bbabafb5d8ff9a3b1b037f4c58f7677aaa226,245.0,0,Client_349147,5
186,3b50b6b3f1b2f63976df938c82c23706c3e1d34a,245.0,0,Client_869044,5
187,f80ddc53dea424c9cbff279b25718725d48b67d9,245.0,0,Client_82906,5
188,5aa79b36e9475598508157b4625ab13bea16fca7,245.0,0,Client_702120,5
189,700117092ed01f80ab326670b4022db66da27d26,245.0,0,Client_841092,5
190,b2ed7c320543fca2ccb76cd7c9d503fe0633483d,245.0,0,Client_349147,5
191,b769d59833aa37e2ff0a02d40fbef6b1e354689a,245.0,0,Client_869044,5
192,55e3edc6f9c430beed3f4e1e69ba072642599dfd,245.0,0,Client_702120,5
193,2209fefc8c9695a14d1d559c873d63de0a31ffed,211.0,0,Client_82906,5
194,72339cf6fc361dfc66cfb30a46bcd9aabd6d990b,211.0,0,Client_349147,5
195,59b49600b35bfc56b9bc4442a421a135e4422923,211.0,0,Client_841092,5
196,4b06beb91423ab6105b3ca4c13dd7aef85bf31f9,211.0,0,Client_869044,5
197,1665e4434bbfd0c6a4b76a0a6b7a67b10229db5f,211.0,0,Client_702120,5
198,fdf327707eaa99cd0e3791fabf93dbb3870ef7dc,211.0,0,Client_82906,5
199,f4a9026c81f417fcbaf86ccc0db9b3efb919ddff,195.0,0,Client_349147,5
200,e130a0c68ce708d416eb0b113a5dca99fd7a6cab,195.0,0,Client_841092,5
201,efbbdb4e83a53df9384eeeb28550ddc7c589c96b,193.0,0,Client_702120,5
202,b6bd13931cf1edd5a603c5924a20c1be7528f51f,195.0,0,Client_869044,5
203,88cf1157bd11cd220738d7bd3e22f516c99f945c,166.0,0,Client_841092,5
204,c06faf67770cd886ca04e5a5e471549c94274397,193.0,0,Client_82906,5
205,cc66f8ac482e0f8860a309c28586931f93ab2787,193.0,0,Client_349147,5
206,bd20d2d826dde947ab00d2203d48274990c35d83,166.0,0,Client_702120,5
207,84e5ba4a79ab2bb8c4d8bc0cdf7c416750be9e11,160.0,0,Client_841092,5
208,dc3fc47227afbd153fc2dd954f09eb1a32924af0,164.0,0,Client_869044,5
209,48feaf5c9f988c1cdf56cf964269ad620417a60e,160.0,0,Client_82906,5
210,a7cabe810e7295cf7e00628803c3ce91d15effe4,156.0,0,Client_349147,5
211,30dbc58b96cb733409533f85644e9b516cead805,156.0,0,Client_841092,5
212,156b913077d1d354b0f6ed31c7530314d614e88a,156.0,0,Client_702120,5
213,a18500b628ded9d1c6df63d2e2ef8f1c3468a308,156.0,0,Client_869044,5
214,da15799126f24d60ed77b94a181f1af91e94bf2c,156.0,0,Client_82906,5
215,53342ad474ed8ef599e1fdc26fbe062fcaf4b55b,152.0,0,Client_349147,5
216,bc32868ac38053c8715185728a9e6c468273f447,152.0,0,Client_841092,5
217,97f80355ceee95e49b40ca3b50321379c53caff0,152.0,0,Client_82906,5
218,a850f355eb4c9f702b3b7a12171073541d61bc27,152.0,0,Client_702120,5
219,f76cc39c804aa98a82e5dad6b814f82608ff26a4,152.0,0,Client_869044,5
220,90e8e30e52b1a4d57759c85b23a008db16701164,152.0,0,Client_349147,5
221,866be17cb05e2665b3f1b8f3d8be6f2b44b46f10,152.0,0,Client_841092,5
222,c8d9c4cb735e06420daa585a8234de2b5212087a,152.0,0,Client_82906,5
223,c5c54bb3dba745a45f4697e11bf0ee25ebc016fe,152.0,0,Client_869044,5
224,631ecf0f6e9b2dc8b984915f76d0f1485b97ff2e,152.0,0,Client_702120,5
225,d31b8fb7f38337abc1445e7d65407bbbee95ed09,176.0,0,Client_349147,5
226,2c185766e2d8f5730e7af50f4ed3d952f2969bcb,168.0,0,Client_841092,5
227,8d770758d50af0e8832a4bc4de9d8a3dfce23de6,168.0,0,Client_869044,5
228,556d03a479b13f1f93fdf07914b605299b8b6179,168.0,0,Client_82906,5
229,272b3e15c6ebf2f8d9688bfbffc6e3ce991ea7d0,149.0,0,Client_702120,5
230,721bed047463c68a11806280012b1880ca1c7b31,149.0,0,Client_349147,5
231,21c664bac142902d1881eef1496cfaf21dc97c0e,149.0,0,Client_841092,5
232,3b0669be7f3519ae0b8d839b0575d3d390b6eccb,125.0,0,Client_869044,5
233,4bd4f806245c9b7e56f92f4c6788e5578a218228,155.0,0,Client_82906,5
234,7bc4ae22dd074eacd6ea8d82759eda0f9e219ea2,155.0,0,Client_702120,5
235,7c893ff6430d9bbb79202b54d9949de55465e51f,155.0,0,Client_349147,5
236,62cc4a914ec61147482fa92ac99e1a487b06d377,155.0,0,Client_841092,5
237,9a956d485b114f473a6f04cbe905448f69304fa7,155.0,0,Client_869044,5
238,ee2d0e7843d528e8f1d4ef3ae52708de4a205830,151.0,0,Client_82906,5
239,e4138ab2ebd37009f172f6b6e4cefc8c4945dcc4,151.0,0,Client_702120,5
240,f80da8e2c0fd2ed7af99ad1c9c3bd8ecf7b4b860,151.0,0,Client_349147,5
241,0bf1a1c11be01786f000c4dea8a458cb9c64bafa,151.0,0,Client_841092,5
242,2288f2eb4dea54224a578a1006e8ae46e1e1c0b8,0.0,0,Client_349147,5
243,04bdc2d7617b1b7978bee61bfee62579d5564bc9,151.0,0,Client_702120,5
244,f03979da6692f6eb3bbcc6ac17d1f832268dad31,151.0,0,Client_869044,5
245,ff1fb2367368b4f85e687efb8f7827f7d1f0282d,151.0,0,Client_82906,5
246,9dcb2c8dca7474d97f2153274a4b505be4244ea7,665.0,0,Client_349147,5
247,98d840f8f6c852587a26365014a1d2f81c4a33a7,665.0,0,Client_841092,5
248,3237aa6c7ed63aa177ca90eafcc076d144155a34,665.0,0,Client_82906,5
249,95faf2ec723ea74f85c8a37bc2a1dc65445b7b88,665.0,0,Client_702120,5
250,66dd85bc51738791f5539a8cd33f0a94b97c1f0b,665.0,0,Client_869044,5
251,37834b86f0c1f4433afce892de140527cc992915,665.0,0,Client_349147,5
252,cfff2b916e00b1925f5370cccfafe04499c0feb0,665.0,0,Client_841092,5
253,edaa5e1b1f030443151e13d427904bae3372bae1,665.0,0,Client_82906,5
254,d4501386d5b87339dc567ae9a00bce1f8728827c,665.0,0,Client_702120,5
255,9cf47963388e9bbeab405ef7b1e7624efd6a631c,665.0,0,Client_869044,5
256,fcf5082a589352f11159eda935e7db01a20128bb,665.0,0,Client_349147,5
257,151d7e55fa4c300678ab18cbccd15ce7d932eb49,633.0,0,Client_841092,5
258,41e5e037dc240865813b9e34e6552f6c05c4a403,546.0,0,Client_82906,5
259,10884d37c84631a002b3c31ef2482f3b5e6a0594,665.0,0,Client_702120,5
260,c99af89042ab29484095e31a9c9f4dbf19e340ff,665.0,0,Client_869044,5
261,be50fa5bc7a484056f0bae9992664633bca3e513,665.0,0,Client_349147,5
262,4f3ae2cd6c7afd48cc691bf9401c578ce3d1d714,546.0,0,Client_841092,5
263,5c86b282f8bbe9c1e512dd3bc38035ad350f74a3,546.0,0,Client_82906,5
264,3ce7f91e1b7d334b236e314467ddd3e1a8b0a188,665.0,0,Client_702120,5
265,80d1a04dc163590aa44b62688b06aece78fb7fd6,665.0,0,Client_869044,5
266,8e358d7a42cbafcf54100378ce168178b3baf419,612.0,0,Client_349147,5
267,54a8a77c75660eeae314c410685243e2b5bc59ca,594.0,0,Client_841092,5
268,2a8c1f5bdbf88206381e9d8514fa9dad00e62fdf,571.0,0,Client_702120,5
269,ce1dd8e29a657b9991b22278244c1262aa391e8b,572.0,0,Client_82906,5
270,6ae45637635776fc6f4c6d97bf8c1e76733928cd,571.0,0,Client_869044,5
271,ac663709b9e4e012260279cf71cdace922373f5f,571.0,0,Client_349147,5
272,0c09ab556dc7345e5e4ba36bd1fd9f4e72e7ca08,571.0,0,Client_841092,5
273,5331fcde4eb493fe7f0620334f1705cd1971ee9f,571.0,0,Client_702120,5
274,b383401705140f98be80373f42f9d878cafa3338,546.0,0,Client_82906,5
275,62259b106bebeecfad0c8b70b15fd6d01d60c148,546.0,0,Client_869044,5
276,7ff7bfac1302049d216566c267f9143444b2ea0c,563.0,0,Client_349147,5
277,452952063f5db14347ca6bdee4691e80f3063bec,546.0,0,Client_841092,5
278,5f78c9ce5318819dfe1639f8255df3d95d651e86,546.0,0,Client_702120,5
279,b77967c9bcd83a7bb7a914913698b32b3fe19d51,542.0,0,Client_82906,5
280,85570c580af893c9f388513a6036e4f24e8b112b,530.0,0,Client_869044,5
281,e5517acd0cabf39ebc55274369f025b297bf691b,530.0,0,Client_349147,5
282,2f8f4fa333cd3f484b506d27d0223b48dc37a727,530.0,0,Client_841092,5
283,63beffc5db3cfc78c578114792d5b17a3b04192d,530.0,0,Client_702120,5
284,461b312f6dc04f0f8ef1ac31a32a6b6528cdc50f,530.0,0,Client_869044,5
285,88b5ffb35c2126311bc404d1b8318c391d0c5499,548.0,0,Client_82906,5
286,625ec26d6c8464e8ae2c0a4542b0e3a632200a93,530.0,0,Client_349147,5
287,b8e22812f624aef6504cfea4214db4dbfd61afa8,545.0,0,Client_702120,5
288,0a37842061aacb1e1cab6375a92436e6616bf7cd,548.0,0,Client_841092,5
289,6b53af764361c65a63473089327dd60a30778444,527.0,0,Client_869044,5
290,e13a6d39bc3108c48eaf87348e963399edee796b,527.0,0,Client_82906,5
291,4ebd5b106f3b0cf98e5ca133eb270a43d9327e60,525.0,0,Client_349147,5
292,9f429c47ed052452c787ec2c2cc69df556c28954,525.0,0,Client_702120,5
293,8ee83042639f4d36b9186c49a0e33589aacedb36,523.0,0,Client_841092,5
294,bfbd8cce77859a1de4ca62ca43a4def5be5861af,483.0,0,Client_869044,5
295,23156a00e875e47410133724d1eeac24840e5ca2,483.0,0,Client_82906,5
296,a55ec4898b3fcf3e24315adef0da7e8779199464,482.0,0,Client_349147,5
297,84fc779be1007b72da72b4e8b031306cfa0d2bec,482.0,0,Client_702120,5
298,c55cb1dc4b870e76f1c8a6d51fc6fd55fb8c6c4d,501.0,0,Client_869044,5
299,321202759f6f55b887509b7d7a12356402a2d508,480.0,0,Client_841092,5
300,d097cbca04a4a8cdda01b04f8179454fc913c92c,510.0,0,Client_82906,5
301,bf57d94faa925034e725d633e546a3209a67f4a1,500.0,0,Client_349147,5
302,152727db1fdccee97dbe7588fd3dfba541dad2da,482.0,0,Client_702120,5
303,4b26b394a253865ab1217e4d4a5435c60ed7dde6,480.0,0,Client_869044,5
304,1fbd58fcce231ca6fc37b25557def78090c808c3,480.0,0,Client_841092,5
305,848744253c4b0074f8dca6db689aaac4062bb5a2,480.0,0,Client_82906,5
306,4f5f10782d060d4131a1be18e84499b06746da96,469.0,0,Client_349147,5
307,71d84b1eed69d8787c7cb2af123f3231f4ed47cc,469.0,0,Client_702120,5
308,c711d15393c2b9581ff9b7911baca9ed18bceac9,507.0,0,Client_869044,5
309,3e19e89b4dd535237a3eb757d72827d86851a5f9,511.0,0,Client_841092,5
310,a90136bce723f9944689ea015bd166fa65b446e6,509.0,0,Client_82906,5
311,651b8e0050d9ee16882b4c0a3629fe08e6c0a7e6,507.0,0,Client_349147,5
312,f9fccf4a3c709d428ea09377356b97a4b46a6958,507.0,0,Client_702120,5
313,22d13bbd4a89ba1086c5b6a1cc86203eed27a7e7,507.0,0,Client_869044,5
314,01477c01cd6d15b371b4a5447d636fcac2cb3122,507.0,0,Client_841092,5
315,fa066988c8904e53d0b5d95f9cb05cc11e4fd993,507.0,0,Client_82906,5
316,e06dc5b1e4a07f94f4acc993186554326ffcf686,507.0,0,Client_349147,5
317,2295d39038c2f67efc8fc4df5d1ebd10570cb20b,507.0,0,Client_702120,5
318,d09567c2906c45c357f93882a4de7530e5f6ba3e,507.0,0,Client_869044,5
319,5e8d009dd8fc283f8a249fb5917d511c92eeb6ac,507.0,0,Client_841092,5
320,f000bc970d7d67bef880c1fe78ded2596554829f,507.0,0,Client_82906,5
321,d41bb673c431e81544ffe8f16c201f473193af7e,507.0,0,Client_349147,5
322,1b992df4b7e8a36a5836b05217861cb1a7c62f8b,507.0,0,Client_869044,5
